Target	POS	Context	Overlap	Sent1	Sent2	Sent3
ring	same|diff|diff	diff|diff|diff	false|true|false	I would <b>ring</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	I'm looking at a <b>ring</b> with a jewel attached to it.	
ring	same|diff|diff	diff|diff|diff	false|false|true	I would <b>phone</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	He bought her an emerald <b>ring</b>.	
ring	same|diff|diff	diff|diff|diff	false|false|true	I would <b>phone</b> when I got back to the hotel.	I <b>ring</b> home once a week to tell my parents I'm okay.	I'm looking at a <b>ring</b> with a jewel attached to it.	
ring	same|diff|diff	diff|diff|diff	true|false|false	I would <b>phone</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	He bought her an emerald <b>ring</b>.	
ring	same|diff|diff	diff|diff|diff	true|false|false	I would <b>phone</b> when I got back to the hotel.	She <b>phoned</b> just after lunch.	I'm looking at a <b>ring</b> with a jewel attached to it.	
ring	same|diff|diff	diff|diff|diff	false|true|false	I <b>ring</b> home once a week to tell my parents I'm okay.	She <b>phoned</b> just after lunch.	He bought her an emerald <b>ring</b>.	
ring	same|diff|diff	diff|diff|diff	false|true|false	I <b>ring</b> home once a week to tell my parents I'm okay.	She <b>phoned</b> just after lunch.	I'm looking at a <b>ring</b> with a jewel attached to it.	
drop	same|same|same	same|same|same	false|false|false	Add the cream a few <b>drops</b> at a time..	Add the cream a few <b>beads</b> at a time..	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	diff|same|diff	true|false|false	Add the cream a few <b>drops</b> at a time..	I thought I felt a <b>drop</b> of rain.	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	diff|same|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	diff|same|diff	false|false|false	Add the cream a few <b>beads</b> at a time..	I thought I felt a <b>drop</b> of rain.	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	diff|diff|diff	false|false|false	I thought I felt a <b>drop</b> of rain.	He wiped away the <b>beads</b> of sweat on his forehead.	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	diff|same|diff	true|false|false	Add the cream a few <b>beads</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Add the cream a few <b>almonds</b> at a time..	
drop	same|same|same	same|same|same	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Temperatures can <b>fall</b> to freezing at night.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|same|same	diff|same|diff	true|false|false	Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|same|same	diff|same|diff	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|same|same	diff|same|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|same|same	diff|diff|diff	false|false|false	His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|same|same	diff|same|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Temperatures can <b>increase</b> to freezing at night.	
drop	same|diff|diff	same|diff|diff	false|true|false	Add the cream a few <b>drops</b> at a time..	Add the cream a few <b>beads</b> at a time..	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	same|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	Add the cream a few <b>beads</b> at a time..	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	same|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	Add the cream a few <b>beads</b> at a time..	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	same|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	Add the cream a few <b>beads</b> at a time..	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	diff|diff|diff	true|true|true	Add the cream a few <b>drops</b> at a time..	I thought I felt a <b>drop</b> of rain.	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>drops</b> at a time..	I thought I felt a <b>drop</b> of rain.	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	true|false|true	Add the cream a few <b>drops</b> at a time..	I thought I felt a <b>drop</b> of rain.	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>drops</b> at a time..	I thought I felt a <b>drop</b> of rain.	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	diff|diff|diff	false|true|false	Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Add the cream a few <b>drops</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	diff|diff|diff	false|false|true	Add the cream a few <b>beads</b> at a time..	I thought I felt a <b>drop</b> of rain.	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Add the cream a few <b>beads</b> at a time..	I thought I felt a <b>drop</b> of rain.	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|false|true	Add the cream a few <b>beads</b> at a time..	I thought I felt a <b>drop</b> of rain.	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Add the cream a few <b>beads</b> at a time..	I thought I felt a <b>drop</b> of rain.	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>beads</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>beads</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>beads</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Add the cream a few <b>beads</b> at a time..	He wiped away the <b>beads</b> of sweat on his forehead.	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	diff|diff|diff	false|true|false	I thought I felt a <b>drop</b> of rain.	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>drop</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|false|false	I thought I felt a <b>drop</b> of rain.	He wiped away the <b>beads</b> of sweat on his forehead.	Temperatures can <b>fall</b> to freezing at night.	
drop	same|diff|diff	diff|diff|diff	false|true|false	I thought I felt a <b>drop</b> of rain.	He wiped away the <b>beads</b> of sweat on his forehead.	His blood pressure had <b>dropped</b> severely.	
drop	same|diff|diff	diff|diff|diff	false|false|false	I thought I felt a <b>drop</b> of rain.	He wiped away the <b>beads</b> of sweat on his forehead.	Her weight <b>fell</b> to under seven stones.	
drop	same|diff|diff	same|diff|diff	false|true|false	Temperatures can <b>drop</b> to freezing at night.	Temperatures can <b>fall</b> to freezing at night.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	same|diff|diff	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Temperatures can <b>fall</b> to freezing at night.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	same|diff|diff	false|true|false	Temperatures can <b>drop</b> to freezing at night.	Temperatures can <b>fall</b> to freezing at night.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	same|diff|diff	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Temperatures can <b>fall</b> to freezing at night.	He wiped away the <b>beads</b> of sweat on his forehead.	
drop	same|diff|diff	diff|diff|diff	true|true|false	Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	diff|diff|diff	true|false|false	Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	diff|diff|diff	true|true|true	Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	diff|diff|diff	true|false|false	Temperatures can <b>drop</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	He wiped away the <b>beads</b> of sweat on his forehead.	
drop	same|diff|diff	diff|diff|diff	false|true|false	Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|true|false	Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>drop</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	He wiped away the <b>beads</b> of sweat on his forehead.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|true	Temperatures can <b>fall</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	His blood pressure had <b>dropped</b> severely.	He wiped away the <b>beads</b> of sweat on his forehead.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	diff|diff|diff	false|false|false	Temperatures can <b>fall</b> to freezing at night.	Her weight <b>fell</b> to under seven stones.	He wiped away the <b>beads</b> of sweat on his forehead.	
drop	same|diff|diff	diff|diff|diff	false|false|false	His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>drops</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|false|false	His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	Add the cream a few <b>beads</b> at a time..	
drop	same|diff|diff	diff|diff|diff	false|true|false	His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	I thought I felt a <b>drop</b> of rain.	
drop	same|diff|diff	diff|diff|diff	false|false|false	His blood pressure had <b>dropped</b> severely.	Her weight <b>fell</b> to under seven stones.	He wiped away the <b>beads</b> of sweat on his forehead.	
duck	same|same|same	same|same|same	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	The <b>drakes</b> started quacking loudly when we threw them some bread.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	diff|same|diff	true|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	diff|same|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	diff|same|diff	false|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	diff|diff|diff	false|false|false	Chickens and <b>ducks</b> scratch around the outbuildings.	A lone <b>drake</b> sat by the edge of the pond.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	diff|same|diff	true|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	The <b>pigeons</b> started quacking loudly when we threw them some bread.	
duck	same|same|same	same|same|same	false|false|false	I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	I <b>raise</b> the head to hide my admiration.	
duck	same|same|same	diff|same|diff	true|false|false	I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	I <b>raise</b> the head to hide my admiration.	
duck	same|same|same	diff|same|diff	false|false|false	I <b>duck</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	I <b>raise</b> the head to hide my admiration.	
duck	same|same|same	diff|same|diff	false|false|false	I <b>lower</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	I <b>raise</b> the head to hide my admiration.	
duck	same|same|same	diff|diff|diff	false|false|false	He <b>ducked</b> in time to save his head from a blow from the poker.	She <b>lowered</b> her gaze to the hands in her lap.	I <b>raise</b> the head to hide my admiration.	
duck	same|same|same	diff|same|diff	true|false|false	I <b>lower</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	I <b>raise</b> the head to hide my admiration.	
duck	same|diff|diff	same|diff|diff	false|true|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	The <b>drakes</b> started quacking loudly when we threw them some bread.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	same|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	The <b>drakes</b> started quacking loudly when we threw them some bread.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	same|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	The <b>drakes</b> started quacking loudly when we threw them some bread.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	same|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	The <b>drakes</b> started quacking loudly when we threw them some bread.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	diff|diff|diff	true|true|true	The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	diff|diff|diff	false|true|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>ducks</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	diff|diff|diff	false|false|true	The <b>drakes</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	diff|diff|diff	false|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	Chickens and <b>ducks</b> scratch around the outbuildings.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	diff|diff|diff	true|false|false	The <b>drakes</b> started quacking loudly when we threw them some bread.	A lone <b>drake</b> sat by the edge of the pond.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	diff|diff|diff	false|true|false	Chickens and <b>ducks</b> scratch around the outbuildings.	A lone <b>drake</b> sat by the edge of the pond.	I <b>duck</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	Chickens and <b>ducks</b> scratch around the outbuildings.	A lone <b>drake</b> sat by the edge of the pond.	I <b>lower</b> the head to hide my admiration.	
duck	same|diff|diff	diff|diff|diff	false|false|false	Chickens and <b>ducks</b> scratch around the outbuildings.	A lone <b>drake</b> sat by the edge of the pond.	He <b>ducked</b> in time to save his head from a blow from the poker.	
duck	same|diff|diff	diff|diff|diff	false|false|false	Chickens and <b>ducks</b> scratch around the outbuildings.	A lone <b>drake</b> sat by the edge of the pond.	She <b>lowered</b> her gaze to the hands in her lap.	
duck	same|diff|diff	same|diff|diff	false|true|false	I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	same|diff|diff	false|false|false	I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	same|diff|diff	false|true|false	I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	same|diff|diff	false|false|false	I <b>duck</b> the head to hide my admiration.	I <b>lower</b> the head to hide my admiration.	A lone <b>drake</b> sat by the edge of the pond.	
duck	same|diff|diff	diff|diff|diff	true|true|false	I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	true|true|false	I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>duck</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	A lone <b>drake</b> sat by the edge of the pond.	
duck	same|diff|diff	diff|diff|diff	false|true|false	I <b>duck</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>duck</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|true|false	I <b>duck</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>duck</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	A lone <b>drake</b> sat by the edge of the pond.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>lower</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>lower</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>lower</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	diff|diff|diff	false|false|false	I <b>lower</b> the head to hide my admiration.	He <b>ducked</b> in time to save his head from a blow from the poker.	A lone <b>drake</b> sat by the edge of the pond.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>lower</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>lower</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>lower</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	diff|diff|diff	true|false|false	I <b>lower</b> the head to hide my admiration.	She <b>lowered</b> her gaze to the hands in her lap.	A lone <b>drake</b> sat by the edge of the pond.	
duck	same|diff|diff	diff|diff|diff	false|false|false	He <b>ducked</b> in time to save his head from a blow from the poker.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>ducks</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|false|false	He <b>ducked</b> in time to save his head from a blow from the poker.	She <b>lowered</b> her gaze to the hands in her lap.	The <b>drakes</b> started quacking loudly when we threw them some bread.	
duck	same|diff|diff	diff|diff|diff	false|false|false	He <b>ducked</b> in time to save his head from a blow from the poker.	She <b>lowered</b> her gaze to the hands in her lap.	Chickens and <b>ducks</b> scratch around the outbuildings.	
duck	same|diff|diff	diff|diff|diff	false|false|false	He <b>ducked</b> in time to save his head from a blow from the poker.	She <b>lowered</b> her gaze to the hands in her lap.	A lone <b>drake</b> sat by the edge of the pond.	
palm	same|same|same	same|same|same	false|false|false	He wiped his sweaty <b>palm</b>.	He wiped his sweaty <b>hand</b>.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|same|diff	true|false|false	He wiped his sweaty <b>palm</b>.	This tiny device fits into the <b>palm</b> of your hand.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|same|diff	false|false|false	He wiped his sweaty <b>palm</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|same|diff	false|false|false	He wiped his sweaty <b>hand</b>.	This tiny device fits into the <b>palm</b> of your hand.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|diff|diff	false|false|false	This tiny device fits into the <b>palm</b> of your hand.	I put my <b>hand</b> into my pocket and pulled out the letter.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|same|diff	true|false|false	He wiped his sweaty <b>hand</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	He wiped his sweaty <b>face</b>.	
palm	same|same|same	diff|same|diff	true|false|false	The island has long golden beaches fringed by <b>palm</b> trees.	More than two-thirds of <b>palms</b> live in tropical forests.	The island has long golden beaches fringed by <b>oak</b> trees.	
palm	same|same|same	same|diff|diff	false|true|false	He wiped his sweaty <b>palm</b>.	He wiped his sweaty <b>hand</b>.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	same|diff|diff	false|true|false	He wiped his sweaty <b>palm</b>.	He wiped his sweaty <b>hand</b>.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	true|true|true	He wiped his sweaty <b>palm</b>.	This tiny device fits into the <b>palm</b> of your hand.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	diff|diff|diff	true|true|true	He wiped his sweaty <b>palm</b>.	This tiny device fits into the <b>palm</b> of your hand.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	false|true|false	He wiped his sweaty <b>palm</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	diff|diff|diff	false|true|false	He wiped his sweaty <b>palm</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	false|false|true	He wiped his sweaty <b>hand</b>.	This tiny device fits into the <b>palm</b> of your hand.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	diff|diff|diff	false|false|true	He wiped his sweaty <b>hand</b>.	This tiny device fits into the <b>palm</b> of your hand.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	true|false|false	He wiped his sweaty <b>hand</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	diff|diff|diff	true|false|false	He wiped his sweaty <b>hand</b>.	I put my <b>hand</b> into my pocket and pulled out the letter.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	false|true|false	This tiny device fits into the <b>palm</b> of your hand.	I put my <b>hand</b> into my pocket and pulled out the letter.	The island has long golden beaches fringed by <b>palm</b> trees.	
palm	same|same|same	diff|diff|diff	false|true|false	This tiny device fits into the <b>palm</b> of your hand.	I put my <b>hand</b> into my pocket and pulled out the letter.	More than two-thirds of <b>palms</b> live in tropical forests.	
palm	same|same|same	diff|diff|diff	true|true|true	The island has long golden beaches fringed by <b>palm</b> trees.	More than two-thirds of <b>palms</b> live in tropical forests.	He wiped his sweaty <b>palm</b>.	
palm	same|same|same	diff|diff|diff	true|false|false	The island has long golden beaches fringed by <b>palm</b> trees.	More than two-thirds of <b>palms</b> live in tropical forests.	He wiped his sweaty <b>hand</b>.	
palm	same|same|same	diff|diff|diff	true|true|true	The island has long golden beaches fringed by <b>palm</b> trees.	More than two-thirds of <b>palms</b> live in tropical forests.	This tiny device fits into the <b>palm</b> of your hand.	
