Target	POS	Context	Overlap	Sent1	Sent2	Sent3
cálculo	same|same|same	diff|diff|diff	false|false|false	O bloqueio do canal biliar por um <b>cálculo</b> causa uma dor característica na parte superior direita do abdómen.	Na presença de <b>pedra</b> nos rins, a pessoa normalmente sente muita dor no final das costas.	Não creio que, no <b>cômputo</b> global, os espiões tenham tido muita importância.	
quarto	same|same|same	same|same|same	false|false|false	O marido está no <b>quarto</b> ao lado.	O marido está no <b>dormitório</b> ao lado.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|same|diff	true|false|false	O marido está no <b>quarto</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|same|diff	false|false|false	O marido está no <b>quarto</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|same|diff	false|false|false	O marido está no <b>dormitório</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|diff|diff	false|false|false	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|same|diff	true|false|false	O marido está no <b>dormitório</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	O marido está no <b>edifício</b> ao lado.	
quarto	same|same|same	diff|same|diff	true|false|false	Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	Falta uma <b>hora</b> para as nove.	
quarto	same|same|same	same|diff|diff	false|true|false	O marido está no <b>quarto</b> ao lado.	O marido está no <b>dormitório</b> ao lado.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	same|diff|diff	false|true|false	O marido está no <b>quarto</b> ao lado.	O marido está no <b>dormitório</b> ao lado.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	true|true|true	O marido está no <b>quarto</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	diff|diff|diff	true|true|true	O marido está no <b>quarto</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	false|true|false	O marido está no <b>quarto</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	diff|diff|diff	false|true|false	O marido está no <b>quarto</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	false|false|true	O marido está no <b>dormitório</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	diff|diff|diff	false|false|true	O marido está no <b>dormitório</b> ao lado.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	true|false|false	O marido está no <b>dormitório</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	diff|diff|diff	true|false|false	O marido está no <b>dormitório</b> ao lado.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	false|true|false	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Falta um <b>quarto</b> para as nove.	
quarto	same|same|same	diff|diff|diff	false|true|false	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	
quarto	same|same|same	diff|diff|diff	true|true|true	Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	O marido está no <b>quarto</b> ao lado.	
quarto	same|same|same	diff|diff|diff	true|false|false	Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	O marido está no <b>dormitório</b> ao lado.	
quarto	same|same|same	diff|diff|diff	true|true|true	Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	Caminhava na direcção do meu <b>quarto</b>, no Savoy, quando um episódio, aliás comum, me demorou ainda.	
quarto	same|same|same	diff|diff|diff	true|false|false	Falta um <b>quarto</b> para as nove.	Juntam quase um <b>quarto</b> dos habitantes, os quais gastam cerca de 1200 contos por ano.	Estavam instalados no mesmo <b>dormitório</b>, e a cumplicidade entre os dois nasceu do gosto comum de tocarem guitarra.	
manga	same|same|same	diff|same|diff	true|false|false	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Acodem homens e mulheres de <b>meia</b> curta e calças arregaçadas.	
manga	same|same|same	same|same|same	false|false|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|same|diff	true|false|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|same|diff	false|false|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|same|diff	false|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|diff|diff	false|false|false	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|same|diff	true|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	O kiwi ou a <b>banana</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|same|diff	true|false|false	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	A influência dos <b>poetas</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	true|true|true	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|diff|diff	true|false|false	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|diff|diff	true|true|true	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	
manga	same|same|same	diff|diff|diff	true|false|false	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	
manga	same|same|same	same|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	same|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	true|true|true	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	true|true|true	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	false|false|true	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	false|false|true	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	true|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	true|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	false|true|false	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	false|true|false	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	diff|diff|diff	true|true|true	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	true|true|true	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	true|true|true	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	Acodem homens e mulheres de <b>manga</b> curta e calças arregaçadas.	
manga	same|same|same	diff|diff|diff	true|true|true	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	Puxa para trás uma <b>manga</b> para mostrar no braço uma cicatriz de bala.	
manga	same|same|same	same|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	same|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	true|true|true	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	true|true|true	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	false|true|false	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	false|false|true	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	false|false|true	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	true|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	true|false|false	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	false|true|false	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	
manga	same|same|same	diff|diff|diff	false|true|false	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	
manga	same|same|same	diff|diff|diff	true|true|true	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	O kiwi ou a <b>manga</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|diff|diff	true|false|false	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	O kiwi ou o <b>mango</b> frequentemente apodrecem por não terem compradores.	
manga	same|same|same	diff|diff|diff	true|true|true	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	Nunca na minha vida comi tanta <b>manga</b> nem tanta fruta.	
manga	same|same|same	diff|diff|diff	true|false|false	A influência dos <b>manga</b> começa a tornar-se uma característica frequente no panorama europeu de histórias aos quadradinhos.	Uma área destinada a dar a conhecer ao público português o universo da criação nipónica no campo dos <b>manga</b>.	Viajou com um amigo da mesma idade e trazia ao ombro uma pequena trouxa com uma banana e um <b>mango</b>, para enganar o estômago na viagem.	
