As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Seis é o <b>duplo</b> de tres.	F
Da mala postura acabou collendo un <b>cabaleiro</b>.	Ao moveres a cabeza quéixaste moito da dor que che dá ese <b>cabalo</b>!	T
Metín os cartos na <b>caixa de aforros</b>.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	F
Meteu o fío polo <b>ollo</b> dunha agulla.	Meteu o fío pola <b>alfiestra</b> dunha agulla.	T
En Galicia existe evidencia de consumo de ostras, mexillóns e <b>ameixas</b> nestas terras xa dende o século IV antes de Cristo.	Houbo intres de gran felicidade cando eu era neno e iamos á da señora Munda apañar unhas <b>ameixas</b>... 	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	Meteu o <b>galo</b> no galiñeiro.	T
Meteu o fío pola <b>alfiestra</b> dunha agulla.	Camiño e <b>miro</b> ao meu arredor:	F
Con 20 anos e a barba aínda non lle está a <b>aparecer</b>...	A espiga do trigo xa comeza a <b>aparecer</b>.	T
Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	Eu <b>ollo</b> a xente feliz e reflíctome neles.	T
Chegou tan cansado que foi directo para o <b>cuarto</b>.	Cambiou os mobles do <b>xogo</b> dos nenos.	F
O petroleiro tiña vinte metros de <b>eslora</b>.	O petroleiro tiña vinte metros de <b>manga</b>.	F
Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	T
Unha tenda de <b>obxectos</b> de regalo.	Unha tenda de <b>papel</b> de regalo.	F
Caíalle a baba pola <b>barbela</b> abaixo.	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	T
Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	Meteu o fío pola <b>caixa</b> dunha agulla.	F
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>coza</b> do pan deixou un agradable cheiro na cociña.	T
Sentamos nun <b>lado</b> do xardín.	Sentamos nun <b>asento</b> do xardín.	F
A <b>anchura</b> da nave era o que máis chamaba a atención.	O petroleiro tiña vinte metros de <b>anchura</b>.	T
A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	T
<b>Riscou</b> todos os números de teléfono na axenda.	Rompeulle o lapis e non pode <b>apuntar</b> máis nada.	F
A <b>coza</b> do pan deixou un agradable cheiro na cociña.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Meteu o <b>galo</b> no galiñeiro.	F
Os domingos pola mañá toca a <b>banda</b>.	Canción de éxito da nosa <b>cultura</b>.	F
Tés que <b>anotar</b> todo o que eu che diga.	A espiga do trigo xa comeza a <b>apuntar</b>.	F
O rapaz pasou toda a noite en <b>vela</b>.	Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	F
A <b>codia</b> do pan deixou un agradable cheiro na cociña.	Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	F
Unha tenda de <b>artigos</b> de regalo.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	T
Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	Eran tantos que parecían un <b>cardume</b> de xurelos.	F
Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	Nesta vila hai moitos <b>bancos</b> para gardar os aforros.	F
Este <b>asento</b> de pedra é algo incómodo.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	T
Os xenerais utilizan unha <b>fita</b> vermella no seu traxe de gala.	Os xenerais utilizan unha <b>medalla</b> vermella no seu traxe de gala.	F
Tivo varios <b>cálculos</b> biliares.	Un <b>cálculo</b> renal pode producir moita dor.	T
Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	T
Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	De sobremesa tomou <b>castañas</b> con marmelo.	F
Eu que me <b>alegro</b> sempre da falta de cultura de Lalín!	Eu que me <b>queixo</b> sempre da falta de cultura de Lalín!	F
Eu <b>acordo</b> todas as mañás antes das 7.	O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	T
Leva un anel no <b>anular</b>.	Leva un anel no <b>mediano</b>.	T
É un actor moi completo, nunca necesitou un <b>substituto</b>.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	T
Mandara unha expedición para <b>atacar</b> os portos galegos.	Querían <b>agredir</b> para despois roubar!	T
Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	A figueira partiu pola <b>coza</b>.	T
Unha consumidora acudiu a unha <b>entidade financeira</b> para solicitar un préstamo e foille denegado por falta de solvencia.	Metín os cartos no <b>bolso</b>.	F
Desde a rocha víanse pequenos <b>cardumes</b> de robaliza.	Eran tantos que parecían un <b>banco</b> de xurelos.	T
Esta orde vai <b>reforzar</b> as anteriores.	O médico non che vai <b>anular</b> a consulta!	F
Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	O galeón navegaba con pouca <b>tripulación</b>.	F
É un actor moi completo, nunca necesitou un <b>substituto</b>.	Dez é o <b>dobre</b> de cinco. 	F
Para acompañar o xantar compramos un <b>filete</b> de quilo e medio.	O <b>molete</b> tiña a codia un pouco dura.	F
As <b>cozas</b> dos castiñeiros agromaban.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	T
Hoxe eu <b>ollo</b> a noticia co ollar do escéptico que ten unha pregunta que non quere calar:	Non son quen de maxinar a un camelo pasando polo <b>burato</b> dunha agulla.	F
Metín os cartos na <b>caixa de aforros</b>.	Sentamos nun <b>asento</b> do xardín.	F
Meteu o <b>capón</b> no galiñeiro.	Meteu o <b>galo</b> no galiñeiro.	T
Eu <b>ollo</b> a xente feliz e reflíctome neles.	Eu <b>vexo</b> a xente feliz e reflíctome neles.	T
Envía todas as semanas un <b>texto</b> para publicar no xornal.	Naquel bazar había máis <b>artigos</b> que peixes no mar!	F
Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	Na <b>cepa</b> podre dun piñeiro naceron uns cogomelos.	F
Se <b>sabe</b> o porqué da súa actitude, será por algo.	Aínda non <b>sabe</b> o resultado.	T
Tivo varias <b>pedras</b> biliares.	Tivo varios <b>cálculos</b> biliares.	T
Ten que haber algún erro nos <b>froitos</b> porque o resultado non é correcto.	Segundo os meus <b>cálculos</b> acabaremos en tres días.	F
As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Ten o <b>dobre</b> de anos ca min. 	F
Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	Caeu e bateu co <b>queixelo</b> no chan.	F
Eran tantos que parecían un <b>banco</b> de xurelos.	Sentamos nun <b>banco</b> do xardín.	F
A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	A calor e o esforzo producen <b>sede</b>.	F
De sobremesa tomou <b>queixo</b> con marmelo.	Eu sempre me <b>queixo</b> do soldo, sobre todo cando os xefes andan á escoita.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Fomos a unhas xornadas gastronómicas do <b>queixo</b>.	F
Este <b>asento</b> de pedra é algo incómodo.	Eran tantos que parecían un <b>banco</b> de xurelos.	F
O petroleiro tiña vinte metros de <b>eslora</b>.	A <b>anchura</b> da nave era o que máis chamaba a atención.	F
Ergueuse pola mañá cun <b>cabalo</b> no pescozo.	Da mala postura acabou collendo un <b>cabaleiro</b>.	T
Sentamos nun <b>asento</b> do xardín.	Eran tantos que parecían un <b>banco</b> de xurelos.	F
Vou á fonte por auga, que teño <b>fame</b>.	A calor e o esforzo producen <b>sede</b>.	F
O <b>año</b> tamén é unha boa razón para tirar a rolla dun viño Syrah, así como as carnes de porco.	Antes do <b>cordeiro</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	T
Seis é o <b>duplo</b> de tres.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	F
Saíron os bolos abecerrados por un defecto de <b>cocción</b>.	É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	T
Meteu o fío pola <b>caixa</b> dunha agulla.	Meteu o fío polo <b>ollo</b> dunha agulla.	F
Vou á fonte por auga, que teño <b>sede</b>.	Vai ter lugar a elección da próxima <b>localización</b> dos Xogos Olímpicos.	F
Por culpa da luz <b>acordo</b> moi cedo.	Houbo un <b>pacto</b> entre o goberno e a oposición.	F
Castigounos encerrados no seu <b>dormitorio</b>.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	T
A calor e o esforzo producen <b>sede</b>.	Quen atopara unha fonte para calmar esta <b>secura</b>.	T
Os <b>franceses</b> son amantes da boa cociña.	O <b>capón</b> andaba tras das polas.	F
Achegouse a ela e pasoulle a man pola <b>queixada</b>.	Caíalle a baba pola <b>barbela</b> abaixo.	T
Quen atopara unha fonte para calmar esta <b>secura</b>.	Vai ter lugar a elección da próxima <b>sede</b> dos Xogos Olímpicos.	F
Ten que haber algún erro nos <b>cálculos</b> porque o resultado non é correcto.	Segundo os meus <b>cálculos</b> acabaremos en tres días.	T
O meniño do veciño chora sempre ás seis da mañá, xusto na hora que eu <b>esperto</b> estes días.	Por culpa da luz <b>acordo</b> moi cedo.	T
Sentamos nun <b>banco</b> do xardín.	Tamén se instalou un gran <b>banco</b> de madeira no frontal e unha bancada aproveitando o muro de separación da zona do estanque da rúa.	T
O camiño estase a <b>atacar</b> de lama coa enxurrada.	Querían <b>agredir</b> para despois roubar!	F
Os <b>cordeeiros</b> desempeñan un oficio totalmente artesanal.	Antes do <b>año</b> compartimos unha ración de polbo e unha espectacular tortilla de pataca.	F
O seu rostro evidenciaba a fatiga e as noites de <b>vixilia</b>.	Cómpre reparar o <b>velame</b> despois dunha viaxe tan longa.	F
Todas as mañás o acordaba o canto dos <b>galos</b>.	O <b>capón</b> andaba tras das polas.	T
Botoulle <b>manga</b> á ensalada.	Mandou construir unha embarcación de maior <b>manga</b>.	F
Temos que chegar a un <b>pacto</b>.	Por culpa da luz <b>esperto</b> moi cedo.	F
Eu <b>vexo</b> a xente feliz e reflíctome neles.	Eu <b>esquezo</b> a xente feliz e reflíctome neles.	F
De sobremesa tomou <b>queixo</b> con marmelo.	Achegouse a ela e pasoulle a man pola <b>queixada</b>.	F
Voume atrasar un <b>cuarto</b> de hora.	Naceu no segundo <b>terzo</b> do século.	F
Eu <b>ollo</b> a xente feliz e reflíctome neles.	Camiño e <b>miro</b> ao meu arredor:	T
Meteu o fío pola <b>caixa</b> dunha agulla.	Meteu o fío pola <b>alfiestra</b> dunha agulla.	F
Esta orde vai <b>invalidar</b> as anteriores.	Leva un anel no <b>mediano</b>.	F
Achegouse a ela e pasoulle a man polo <b>queixo</b>.	Caíalle a baba pola <b>barbela</b> abaixo.	T
É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	T
A cidade foi tamén <b>sede</b> das organizacións falanxistas e dalgúns ministerios.	A <b>localización</b> do evento será decidida esta semana.	T
Sentamos nun <b>lado</b> do xardín.	Este <b>asento</b> de pedra é algo incómodo.	F
É importante darlles unha boa <b>coza</b> para que non rompan as bolas.	A <b>cocedura</b> do pan deixou un agradable cheiro na cociña.	T
Caíalle a baba pola <b>barbela</b> abaixo.	De sobremesa tomou <b>queixo</b> con marmelo.	F
Os <b>galos</b> elixiron os seus representantes políticos.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	T
Que mal <b>sabe</b> este queixo!	Ela <b>coñece</b> o funcionamento da máquina.	F
O petroleiro tiña vinte metros de <b>anchura</b>.	O petroleiro tiña vinte metros de <b>manga</b>.	T
De sobremesa tomou <b>queixo</b> con marmelo.	Eu que me <b>laio</b> sempre da falta de cultura de Lalín!	F
