Target	POS	Context	Overlap	Sent1	Sent2	Sent3
cálculo	same|same|same	diff|diff|diff	false|false|true	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	
cálculo	same|same|same	diff|diff|diff	false|false|true	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	No consiguió realizar el <b>cómputo</b> a tiempo.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	La <b>piedra</b> en la vesícula le producía mucho malestar.	No consiguió realizar el <b>cómputo</b> a tiempo.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	La <b>piedra</b> en la vesícula le producía mucho malestar.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	La <b>piedra</b> en la vesícula le producía mucho malestar.	No consiguió realizar el <b>cómputo</b> a tiempo.	
cálculo	same|same|same	same|diff|diff	false|true|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	same|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	same|diff|diff	false|true|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	same|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
cálculo	same|same|same	diff|diff|diff	true|true|true	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	true|true|true	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	diff|diff|diff	true|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	No consiguió realizar el <b>cómputo</b> a tiempo.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	No consiguió realizar el <b>cómputo</b> a tiempo.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	No consiguió realizar el <b>cómputo</b> a tiempo.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante un <b>cálculo</b> matemático.	No consiguió realizar el <b>cómputo</b> a tiempo.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
cálculo	same|same|same	diff|diff|diff	false|false|true	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|true	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	No consiguió realizar el <b>cómputo</b> a tiempo.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	No consiguió realizar el <b>cómputo</b> a tiempo.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	No consiguió realizar el <b>cómputo</b> a tiempo.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Normalmente, se desarrolla el problema mediante una <b>operación</b> matemática.	No consiguió realizar el <b>cómputo</b> a tiempo.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	No consiguió realizar el <b>cómputo</b> a tiempo.	Un <b>cálculo</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	No consiguió realizar el <b>cómputo</b> a tiempo.	Una <b>piedra biliar</b> puede ser capaz de provocar un ataque doloroso.	
cálculo	same|same|same	diff|diff|diff	false|true|false	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	No consiguió realizar el <b>cómputo</b> a tiempo.	Tras la irritación provocada por el <b>cálculo</b>, tiene lugar una contracción generalizada.	
cálculo	same|same|same	diff|diff|diff	false|false|false	Con estos métodos se consigue mayor amplitud en la validez del <b>cálculo</b> teórico.	No consiguió realizar el <b>cómputo</b> a tiempo.	La <b>piedra</b> en la vesícula le producía mucho malestar.	
manga	same|same|same	diff|same|diff	true|false|false	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Pensaba que era más corto que la <b>cremallera</b> de un chaleco.	
manga	same|same|same	same|same|same	false|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|same|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|same|diff	false|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|same|diff	false|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|diff|diff	false|false|false	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|same|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Tiene 5,60 metros de eslora, 1,50 de <b>altura</b> y 150 kilos de peso.	
manga	same|same|same	diff|same|diff	true|false|false	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	La historia del <b>rock</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	true|true|true	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	
manga	same|same|same	diff|diff|diff	true|false|false	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	
manga	same|same|same	diff|diff|diff	true|true|true	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	
manga	same|same|same	diff|diff|diff	true|false|false	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	
manga	same|same|same	same|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	same|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	true|true|true	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	true|true|true	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	false|false|true	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	false|false|true	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	false|true|false	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	false|true|false	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	diff|diff|diff	true|true|true	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	true|true|true	Pensaba que era más corto que la <b>manga</b> de un chaleco.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	true|true|true	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	Pensaba que era más corto que la <b>manga</b> de un chaleco.	
manga	same|same|same	diff|diff|diff	true|true|true	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	Se acercó a su hija y le tiró de la <b>manga</b> para que no me rozara.	
manga	same|same|same	same|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	same|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	true|true|true	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	true|true|true	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	false|true|false	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	false|false|true	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	false|false|true	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	true|false|false	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	false|true|false	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	
manga	same|same|same	diff|diff|diff	false|true|false	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	Le gusta mucho leer <b>manga</b> actual.	
manga	same|same|same	diff|diff|diff	true|true|true	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	Tiene 5,60 metros de eslora, 1,50 de <b>manga</b> y 150 kilos de peso.	
manga	same|same|same	diff|diff|diff	true|false|false	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	Tiene 5,60 metros de eslora, 1,50 de <b>ancho</b> y 150 kilos de peso.	
manga	same|same|same	diff|diff|diff	true|true|true	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	Tienen una eslora de 119 metros, una <b>manga</b> de 12,4 y un calado de 5,4.	
manga	same|same|same	diff|diff|diff	true|false|false	La historia del <b>manga</b> en España se remonta a mediados de los años 70, cuando empezaron a aparecer las primeras viñetas niponas.	Le gusta mucho leer <b>manga</b> actual.	El galeón tenía unos 6 metros de <b>ancho</b>, aproximadamente.	
atracar	same|same|same	same|same|same	false|false|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|same|diff	true|false|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|same|diff	false|false|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|same|diff	false|false|false	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|diff|diff	false|false|false	Dos anarquistas condenador por <b>atracar</b> un banco.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|same|diff	true|false|false	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	La banda ha sido desarticulada cuando intentaba <b>pintar</b> una joyería.	
atracar	same|same|same	diff|same|diff	true|false|false	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	Tiene poco calado para poder <b>pescar</b> en la playa del Lastre.	
atracar	same|same|same	same|diff|diff	false|true|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	same|diff|diff	false|true|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	true|true|true	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	diff|diff|diff	true|true|true	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	false|true|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	diff|diff|diff	false|true|false	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	false|false|true	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	diff|diff|diff	false|false|true	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	Dos anarquistas condenador por <b>atracar</b> un banco.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	true|false|false	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	diff|diff|diff	true|false|false	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	false|true|false	Dos anarquistas condenador por <b>atracar</b> un banco.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	
atracar	same|same|same	diff|diff|diff	false|true|false	Dos anarquistas condenador por <b>atracar</b> un banco.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	
atracar	same|same|same	diff|diff|diff	true|true|true	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	La banda ha sido desarticulada cuando intentaba <b>atracar</b> una joyería.	
atracar	same|same|same	diff|diff|diff	true|false|false	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	La banda ha sido desarticulada cuando intentaba <b>asaltar</b> una joyería.	
atracar	same|same|same	diff|diff|diff	true|true|true	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	Dos anarquistas condenador por <b>atracar</b> un banco.	
atracar	same|same|same	diff|diff|diff	true|false|false	Tiene poco calado para poder <b>atracar</b> en la playa del Lastre.	Uno de ellos afirma que el patrón no consiguió <b>atracar</b> el barco de aquella gente rica.	De ser yo un cosaco me limitaría a <b>asaltar</b> aquellos convoyes cuyos carros no pudiesen ser bien defendidos.	
pila	same|same|same	same|same|same	false|false|false	Creo que el libro que me pides está en esta <b>pila</b> de ahí.	Creo que el libro que me pides está en este <b>montón</b> de ahí.	Creo que el libro que me pides está en esta <b>estantería</b> de ahí.	
pila	same|same|same	diff|same|diff	true|false|false	Creo que el libro que me pides está en esta <b>pila</b> de ahí.	Me acosté y pasé la tarde y la noche arrebujado bajo una <b>pila</b> de mantas.	Creo que el libro que me pides está en esta <b>estantería</b> de ahí.	
