Target	POS	Context	Overlap	Sent1	Sent2	Sent3
cuarto	same|same|same	diff|same|diff	true|false|false	Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Naceu no segundo <b>terzo</b> do século.	
cuarto	same|same|same	same|diff|diff	false|true|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	same|diff|diff	false|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	same|diff|diff	false|true|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	same|diff|diff	false|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	diff|diff|diff	true|true|true	Cambiou os mobles do <b>cuarto</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	diff|diff|diff	true|true|true	Cambiou os mobles do <b>cuarto</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Cambiou os mobles do <b>cuarto</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	diff|diff|diff	false|false|true	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|false|true	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Cambiou os mobles do <b>dormitorio</b> dos nenos.	Castigounos encerrados no seu <b>dormitorio</b>.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuarto</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Castigounos encerrados no seu <b>dormitorio</b>.	Naceu no segundo <b>cuartel</b> do século.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Castigounos encerrados no seu <b>dormitorio</b>.	Voume atrasar un <b>cuarto</b> de hora.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Chegou tan cansado que foi directo para o <b>cuarto</b>.	Castigounos encerrados no seu <b>dormitorio</b>.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	
cuarto	same|same|same	same|diff|diff	false|true|false	Naceu no segundo <b>cuarto</b> do século.	Naceu no segundo <b>cuartel</b> do século.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	same|diff|diff	false|false|false	Naceu no segundo <b>cuarto</b> do século.	Naceu no segundo <b>cuartel</b> do século.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	same|diff|diff	false|true|false	Naceu no segundo <b>cuarto</b> do século.	Naceu no segundo <b>cuartel</b> do século.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	same|diff|diff	false|false|false	Naceu no segundo <b>cuarto</b> do século.	Naceu no segundo <b>cuartel</b> do século.	Castigounos encerrados no seu <b>dormitorio</b>.	
cuarto	same|same|same	diff|diff|diff	true|true|true	Naceu no segundo <b>cuarto</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuarto</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	true|true|true	Naceu no segundo <b>cuarto</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuarto</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Castigounos encerrados no seu <b>dormitorio</b>.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Naceu no segundo <b>cuarto</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Naceu no segundo <b>cuarto</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Naceu no segundo <b>cuarto</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Naceu no segundo <b>cuarto</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Castigounos encerrados no seu <b>dormitorio</b>.	
cuarto	same|same|same	diff|diff|diff	false|false|true	Naceu no segundo <b>cuartel</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Naceu no segundo <b>cuartel</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|false|true	Naceu no segundo <b>cuartel</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Naceu no segundo <b>cuartel</b> do século.	Voume atrasar un <b>cuarto</b> de hora.	Castigounos encerrados no seu <b>dormitorio</b>.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	diff|diff|diff	true|false|false	Naceu no segundo <b>cuartel</b> do século.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Castigounos encerrados no seu <b>dormitorio</b>.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Voume atrasar un <b>cuarto</b> de hora.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>cuarto</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Voume atrasar un <b>cuarto</b> de hora.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Cambiou os mobles do <b>dormitorio</b> dos nenos.	
cuarto	same|same|same	diff|diff|diff	false|true|false	Voume atrasar un <b>cuarto</b> de hora.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Chegou tan cansado que foi directo para o <b>cuarto</b>.	
cuarto	same|same|same	diff|diff|diff	false|false|false	Voume atrasar un <b>cuarto</b> de hora.	O poeta escribiu no terceiro <b>cuartel</b> do século XIII.	Castigounos encerrados no seu <b>dormitorio</b>.	
dobre	same|same|same	same|same|same	false|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	diff|same|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	diff|same|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	diff|same|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	diff|diff|diff	true|false|false	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	diff|same|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	É un actor moi completo, nunca necesitou un <b>descanso</b>.	
dobre	same|same|same	same|same|same	false|false|false	Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	diff|same|diff	true|false|false	Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	diff|same|diff	false|false|false	Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	diff|same|diff	false|false|false	Dez é o <b>duplo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	false|false|false	Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	diff|same|diff	true|false|false	Dez é o <b>duplo</b> de cinco. 	Seis é o <b>duplo</b> de tres.	Dez é o <b>antónimo</b> de cinco. 	
dobre	same|same|same	same|diff|diff	false|true|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	same|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	same|diff|diff	false|true|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	same|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	diff|diff|diff	true|true|true	É un actor moi completo, nunca necesitou un <b>dobre</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|true|true	É un actor moi completo, nunca necesitou un <b>dobre</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	diff|diff|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	diff|diff|diff	true|true|true	É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|true|true	É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	diff|diff|diff	true|false|false	É un actor moi completo, nunca necesitou un <b>dobre</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	diff|diff|diff	false|false|true	É un actor moi completo, nunca necesitou un <b>substituto</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	false|false|true	É un actor moi completo, nunca necesitou un <b>substituto</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	diff|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	diff|diff|diff	false|false|true	É un actor moi completo, nunca necesitou un <b>substituto</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	false|false|true	É un actor moi completo, nunca necesitou un <b>substituto</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	diff|diff|diff	false|false|false	É un actor moi completo, nunca necesitou un <b>substituto</b>.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	diff|diff|diff	true|true|true	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>dobre</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|false|false	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Dez é o <b>duplo</b> de cinco. 	
dobre	same|same|same	diff|diff|diff	true|true|true	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Ten o <b>dobre</b> de anos ca min. 	
dobre	same|same|same	diff|diff|diff	true|false|false	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	Seis é o <b>duplo</b> de tres.	
dobre	same|same|same	same|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	same|diff|diff	false|false|false	Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	same|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	same|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Dez é o <b>duplo</b> de cinco. 	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
dobre	same|same|same	diff|diff|diff	true|true|true	Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	diff|diff|diff	true|false|false	Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	diff|diff|diff	true|true|true	Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	diff|diff|diff	true|true|true	Dez é o <b>dobre</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
dobre	same|same|same	diff|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	diff|diff|diff	false|false|false	Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	diff|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	diff|diff|diff	false|true|false	Dez é o <b>dobre</b> de cinco. 	Seis é o <b>duplo</b> de tres.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
dobre	same|same|same	diff|diff|diff	false|false|true	Dez é o <b>duplo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	diff|diff|diff	false|false|false	Dez é o <b>duplo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	diff|diff|diff	false|false|true	Dez é o <b>duplo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	diff|diff|diff	false|false|true	Dez é o <b>duplo</b> de cinco. 	Ten o <b>dobre</b> de anos ca min. 	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
dobre	same|same|same	diff|diff|diff	true|false|false	Dez é o <b>duplo</b> de cinco. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	diff|diff|diff	true|false|false	Dez é o <b>duplo</b> de cinco. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	diff|diff|diff	true|false|false	Dez é o <b>duplo</b> de cinco. 	Seis é o <b>duplo</b> de tres.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	diff|diff|diff	true|false|false	Dez é o <b>duplo</b> de cinco. 	Seis é o <b>duplo</b> de tres.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
dobre	same|same|same	diff|diff|diff	false|true|false	Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>dobre</b>.	
dobre	same|same|same	diff|diff|diff	false|false|false	Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	É un actor moi completo, nunca necesitou un <b>substituto</b>.	
dobre	same|same|same	diff|diff|diff	false|true|false	Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	O <b>dobre</b> é tan bo que chegará a ser o protagonista principal!	
dobre	same|same|same	diff|diff|diff	false|true|false	Ten o <b>dobre</b> de anos ca min. 	Seis é o <b>duplo</b> de tres.	As escenas máis perigosas fainas o <b>dobre</b>, para evitar riscos.	
galo	same|same|same	same|same|same	false|false|false	Meteu o <b>galo</b> no galiñeiro.	Meteu o <b>capón</b> no galiñeiro.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	diff|same|diff	true|false|false	Meteu o <b>galo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	diff|same|diff	false|false|false	Meteu o <b>galo</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	diff|same|diff	false|false|false	Meteu o <b>capón</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	diff|diff|diff	false|false|false	Todas as mañás o acordaba o canto dos <b>galos</b>.	O <b>capón</b> andaba tras das polas.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	diff|same|diff	true|false|false	Meteu o <b>capón</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Meteu o <b>millo</b> no galiñeiro.	
galo	same|same|same	same|same|same	false|false|false	Os <b>galos</b> elixiron os seus representantes políticos.	Os <b>franceses</b> elixiron os seus representantes políticos.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|same|diff	true|false|false	Os <b>galos</b> elixiron os seus representantes políticos.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|same|diff	false|false|false	Os <b>galos</b> elixiron os seus representantes políticos.	Os <b>franceses</b> son amantes da boa cociña.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|same|diff	false|false|false	Os <b>franceses</b> elixiron os seus representantes políticos.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	false|false|false	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	Os <b>franceses</b> son amantes da boa cociña.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|same|diff	true|false|false	Os <b>franceses</b> elixiron os seus representantes políticos.	Os <b>franceses</b> son amantes da boa cociña.	Os <b>escravos</b> elixiron os seus representantes políticos.	
galo	same|same|same	same|diff|diff	false|true|false	Meteu o <b>galo</b> no galiñeiro.	Meteu o <b>capón</b> no galiñeiro.	Os <b>galos</b> elixiron os seus representantes políticos.	
galo	same|same|same	same|diff|diff	false|false|false	Meteu o <b>galo</b> no galiñeiro.	Meteu o <b>capón</b> no galiñeiro.	Os <b>franceses</b> elixiron os seus representantes políticos.	
galo	same|same|same	same|diff|diff	false|true|false	Meteu o <b>galo</b> no galiñeiro.	Meteu o <b>capón</b> no galiñeiro.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	
galo	same|same|same	same|diff|diff	false|false|false	Meteu o <b>galo</b> no galiñeiro.	Meteu o <b>capón</b> no galiñeiro.	Os <b>franceses</b> son amantes da boa cociña.	
galo	same|same|same	diff|diff|diff	true|true|true	Meteu o <b>galo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>galos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	true|false|false	Meteu o <b>galo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>franceses</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	true|true|true	Meteu o <b>galo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	
galo	same|same|same	diff|diff|diff	true|false|false	Meteu o <b>galo</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>franceses</b> son amantes da boa cociña.	
galo	same|same|same	diff|diff|diff	false|true|false	Meteu o <b>galo</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Os <b>galos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	false|false|false	Meteu o <b>galo</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Os <b>franceses</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	false|true|false	Meteu o <b>galo</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	
galo	same|same|same	diff|diff|diff	false|false|false	Meteu o <b>galo</b> no galiñeiro.	O <b>capón</b> andaba tras das polas.	Os <b>franceses</b> son amantes da boa cociña.	
galo	same|same|same	diff|diff|diff	false|false|true	Meteu o <b>capón</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>galos</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	false|false|false	Meteu o <b>capón</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>franceses</b> elixiron os seus representantes políticos.	
galo	same|same|same	diff|diff|diff	false|false|true	Meteu o <b>capón</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os romanos temían seren atacados polos <b>galos</b> durante as súas invasións.	
galo	same|same|same	diff|diff|diff	false|false|false	Meteu o <b>capón</b> no galiñeiro.	Todas as mañás o acordaba o canto dos <b>galos</b>.	Os <b>franceses</b> son amantes da boa cociña.	
